RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,division,start_date,end_date,host,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1
3,1066,Π,-1,1365,Loss,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1066,Π,-8,1365,Loss,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1066,Π,-12,1365,Loss,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1016,Δ,3,1365,Win,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1016,Δ,4,1365,Win,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1016,Δ,18,1365,Win,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1205,Π,-13,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1205,Π,-5,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1205,Π,-9,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1128,Δ,2,1382,Win,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1128,Δ,-7,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1128,Δ,5,1382,Win,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1042,Π,-7,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1042,Π,14,1382,Win,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1042,Π,3,1382,Win,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1158,Δ,-7,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1158,Δ,-12,1382,Loss,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1158,Δ,0,1382,Tie,4,1,7,4.5,23.0,92.0,-36,16,Kansas State University,Kansas State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1254,Π,5,1443,Win,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1254,Π,-13,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1254,Π,-8,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1330,Δ,-1,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1330,Δ,-8,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1330,Δ,-12,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1148,Δ,-1,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1148,Δ,8,1443,Win,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1148,Δ,9,1443,Win,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1622,Π,4,1443,Win,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1622,Π,-3,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1622,Π,-7,1443,Loss,4,0,8,4.0,29.0,100.0,-27,22,Cornell University,Cornell University,False,False,False,False,,Jessica Borenstein (Hartman) 1443,Witness,24,Π,Laura Bach 1443,Witness,24,Π,Laura Bach 1443,Witness,23,Δ,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1070,Π,9,1471,Win,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1070,Π,4,1471,Win,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1070,Π,-1,1471,Loss,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1016,Δ,6,1471,Win,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1016,Δ,5,1471,Win,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1016,Δ,9,1471,Win,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1320,Π,-1,1471,Loss,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1320,Π,-9,1471,Loss,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1320,Π,-13,1471,Loss,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1616,Δ,1,1471,Win,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1616,Δ,-10,1471,Loss,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1616,Δ,-17,1471,Loss,6,0,6,6.0,16.0,62.0,-17,20,Penn State University,Penn State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1128,Π,0,1545,Tie,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1128,Π,30,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1128,Π,6,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1205,Δ,-8,1545,Loss,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1205,Δ,5,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1205,Δ,8,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1070,Δ,-6,1545,Loss,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1070,Δ,-3,1545,Loss,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1070,Δ,5,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1138,Π,1,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1138,Π,8,1545,Win,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
